Z,D,Y,M,Q
1,1,0,0,
0,1,1,0,17.0
1,0,1,0,11.0
1,1,1,1,
1,1,1,0,
0,0,1,0,6.0
1,1,1,0,
1,1,1,0,
1,0,1,0,
1,0,1,0,3.0
1,1,1,0,
1,1,0,0,2.0
1,0,1,0,42.0
1,1,1,0,28.0
1,1,1,1,
1,1,1,0,
1,1,0,0,
1,1,1,0,
1,1,0,1,
1,1,1,0,
1,1,1,0,2.0
1,1,1,0,
1,1,1,0,58.0
1,1,1,0,
1,0,1,0,32.0
1,1,1,0,
1,0,1,1,74.0
1,0,1,0,
1,0,1,0,
1,1,1,1,93.0
1,0,1,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,0,1,0,
1,0,0,0,
1,1,0,0,1.0
1,1,1,1,16.0
1,1,0,0,66.0
0,0,1,0,1.0
1,0,1,0,29.0
1,0,1,0,95.0
1,0,0,0,
1,1,1,0,15.0
1,0,1,1,
1,1,1,1,
1,0,1,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,1,18.0
1,0,1,0,
1,0,0,1,
1,0,1,1,
1,0,1,1,
1,1,1,0,
1,0,0,0,
1,0,1,0,179.0
1,0,1,0,
1,0,1,0,
1,0,1,1,
1,1,1,0,
1,0,1,0,
1,0,1,1,41.0
1,0,1,0,
0,0,1,0,
1,0,1,0,
1,1,0,1,
1,0,1,0,63.0
1,1,1,0,5.0
1,1,0,1,11.0
1,1,1,0,2.0
1,0,1,0,
1,0,0,0,
1,0,1,1,18.0
0,1,0,0,
1,0,0,0,
1,1,0,0,
0,1,0,0,7.0
1,1,1,1,56.0
1,0,1,1,
1,1,1,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,1,1,0,
0,0,0,0,
1,1,1,0,1.0
1,0,0,0,
1,1,1,0,22.0
1,0,1,0,55.0
1,1,0,0,9.0
1,0,1,0,34.0
0,0,1,1,
1,0,0,1,
1,1,1,1,36.0
1,1,1,1,11.0
0,0,1,0,34.0
1,0,0,0,
1,0,1,1,389.0
1,0,1,1,
1,0,1,0,
1,0,1,0,4.0
1,0,1,0,
1,0,0,0,
1,0,0,0,37.0
1,0,1,0,
1,1,0,0,
1,0,0,0,
1,1,1,0,17.0
1,0,1,0,
1,1,1,0,9.0
1,0,1,0,36.0
1,1,1,0,59.0
1,0,1,1,
1,0,1,0,
1,0,0,0,51.0
1,0,0,0,
1,1,1,0,
1,0,1,0,21.0
1,1,1,0,25.0
1,1,1,0,9.0
1,0,0,0,81.0
1,0,1,0,47.0
1,0,0,0,
1,1,0,0,27.0
1,0,1,0,50.0
1,1,1,1,52.0
1,0,1,0,15.0
1,0,0,0,51.0
1,0,1,0,49.0
1,0,0,0,
1,0,1,1,8.0
1,0,1,0,41.0
1,0,0,0,20.0
0,0,1,0,33.0
1,0,1,0,52.0
1,0,1,0,27.0
1,1,1,0,1.0
1,0,1,0,79.0
1,0,1,0,63.0
1,0,0,0,42.0
1,0,1,0,
1,0,1,0,10.0
1,0,0,0,73.0
1,0,1,0,147.0
1,1,1,0,
1,1,1,0,
1,0,1,0,
1,0,0,0,3.0
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,64.0
1,0,0,1,
1,1,1,1,15.0
1,1,1,0,49.0
1,1,0,0,
1,0,0,0,17.0
1,0,1,1,
1,0,1,0,
1,0,0,0,
1,1,1,0,
1,0,1,1,5.0
1,0,1,1,
1,0,1,1,
1,0,1,1,11.0
1,0,0,0,
1,1,0,0,
1,1,1,0,2.0
1,0,1,0,
1,1,1,0,
1,0,1,1,
1,1,0,1,18.0
1,0,1,0,
0,0,1,0,
0,0,0,0,
1,0,1,0,
1,0,1,1,14.0
1,0,1,1,
1,0,1,0,27.0
1,0,1,0,25.0
1,1,1,0,3.0
1,0,1,0,12.0
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,23.0
1,0,1,1,121.0
1,0,0,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,1,1,0,11.0
1,0,1,1,40.0
1,0,1,0,
1,0,1,0,62.0
1,0,1,1,45.0
1,0,1,1,11.0
1,1,0,0,82.0
1,1,0,1,56.0
1,0,1,0,75.0
1,1,1,0,
1,0,1,0,
1,0,1,1,
1,0,0,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,54.0
1,0,1,0,4.0
1,0,0,0,
1,0,1,0,3.0
1,1,0,0,
1,0,1,0,
1,0,1,0,
1,0,0,1,94.0
1,0,0,0,
1,0,1,1,48.0
1,1,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,1,
0,0,1,0,
1,0,1,1,
1,0,1,0,
1,0,1,1,
1,1,1,0,7.0
1,0,1,0,
1,0,0,0,
1,0,1,1,
1,0,1,0,
1,0,0,0,
1,0,1,1,
1,0,1,1,
1,0,1,1,
1,0,1,1,7.0
1,0,1,1,
1,0,1,1,7.0
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,1,0,0,7.0
1,0,1,0,8.0
0,0,1,1,
1,0,1,0,
1,0,1,0,33.0
1,1,1,0,
1,0,1,0,
1,1,1,0,3.0
1,0,1,1,
1,0,1,0,
1,0,1,0,24.0
1,0,1,0,
1,0,1,0,8.0
1,0,1,0,77.0
1,0,1,0,
1,0,1,0,
1,1,1,0,99.0
1,0,1,0,16.0
1,0,1,0,
0,0,1,0,
1,1,1,0,
1,0,1,0,32.0
1,1,1,0,8.0
1,0,1,0,46.0
1,0,1,0,
1,1,1,1,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,66.0
1,0,1,0,5.0
1,0,1,0,
1,0,1,0,39.0
1,0,1,0,43.0
1,0,0,0,
0,0,1,0,
1,0,1,0,
1,0,1,0,17.0
1,0,1,0,7.0
1,0,0,0,300.0
1,1,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,1,
1,0,1,0,
1,0,1,0,36.0
0,0,1,0,
1,0,1,0,6.0
1,1,1,0,4.0
1,0,1,0,17.0
1,0,1,0,2.0
1,0,1,0,
1,0,1,0,10.0
1,0,1,0,5.0
1,0,1,0,
1,0,0,0,83.0
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,0,0,0,
1,0,1,0,20.0
1,0,0,0,132.0
1,1,0,1,80.0
0,0,1,1,
0,0,1,1,8.0
1,0,0,0,11.0
1,1,1,1,
1,0,1,0,
1,0,1,1,
1,0,1,0,47.0
1,0,1,1,
1,0,1,1,
1,0,0,0,22.0
1,0,0,0,
1,1,1,0,10.0
1,1,1,1,
1,0,1,1,132.0
1,0,1,0,
1,0,1,0,39.0
1,1,1,0,89.0
1,1,1,0,
1,1,1,1,1.0
1,1,1,0,
1,0,0,0,
1,0,1,0,
1,1,1,0,27.0
1,0,1,1,16.0
1,1,1,0,39.0
1,0,1,0,10.0
1,0,0,1,66.0
1,0,0,0,
1,1,1,0,
1,0,0,0,
1,0,0,0,
1,0,1,0,7.0
1,0,1,0,
1,1,0,0,
1,0,0,1,
1,1,1,0,1.0
1,0,0,0,20.0
1,0,1,0,
1,0,1,0,
1,0,1,0,60.0
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,1,
1,0,1,1,42.0
1,0,1,0,23.0
1,0,1,0,58.0
1,0,1,0,17.0
1,0,1,0,
1,0,1,0,2.0
1,0,0,0,
1,1,1,1,7.0
1,0,0,0,
1,0,1,0,87.0
1,0,0,0,
1,1,1,0,
1,1,0,0,24.0
1,1,0,0,30.0
1,1,1,0,
1,1,1,0,25.0
1,1,1,0,
1,1,1,0,2.0
1,1,1,0,8.0
1,0,1,0,
1,1,1,0,
1,1,1,0,16.0
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,0,1,0,
1,0,1,1,56.0
1,0,1,1,
1,0,1,0,
0,0,1,0,
1,1,1,0,
1,1,1,0,
1,0,0,0,
1,1,1,0,
1,0,1,0,
1,1,1,0,21.0
0,0,1,0,
1,1,1,0,
1,0,1,0,109.0
1,0,1,0,
1,1,1,0,56.0
1,0,1,0,
1,0,1,0,40.0
1,1,1,0,25.0
1,0,1,0,
1,1,1,0,
1,1,1,1,11.0
1,0,1,1,14.0
1,0,1,0,
1,0,1,0,
1,0,1,0,53.0
1,1,1,0,
1,0,1,1,32.0
1,0,1,0,16.0
1,0,1,1,
1,0,1,1,
1,1,1,0,
1,0,1,1,12.0
1,0,1,1,
1,0,1,0,
1,1,1,0,5.0
1,0,0,0,
1,0,1,0,7.0
1,0,1,1,
1,0,1,1,
1,1,1,0,
1,1,0,1,8.0
1,0,1,0,
1,0,1,0,
1,0,0,0,22.0
1,1,1,0,
1,0,1,0,
1,0,1,0,33.0
1,0,1,0,
1,1,1,0,
1,0,1,0,7.0
1,0,1,0,
1,0,0,0,
1,1,1,0,
1,0,1,0,
1,1,1,0,10.0
1,0,1,0,
1,0,1,0,20.0
1,0,0,0,
1,1,1,0,6.0
1,0,1,1,
1,0,1,0,35.0
1,0,1,0,
1,0,1,1,
1,0,1,0,2.0
1,0,0,1,
1,1,1,0,
1,1,0,0,4.0
1,1,1,0,
1,0,1,0,5.0
1,0,1,0,
1,0,0,1,
1,1,1,0,8.0
1,0,0,0,
1,0,1,1,
1,1,1,1,43.0
1,0,1,0,
1,1,1,0,
1,1,0,0,
1,1,1,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,
1,1,1,0,25.0
1,0,1,0,31.0
1,0,1,0,
1,0,1,0,
1,0,1,1,31.0
1,0,0,0,
1,0,1,0,
1,1,1,1,7.0
1,0,0,1,
1,1,1,0,70.0
1,0,1,0,
1,0,0,0,
1,1,1,0,35.0
1,0,0,0,
1,1,1,0,2.0
1,1,1,0,76.0
1,1,1,0,5.0
1,0,0,0,13.0
0,0,1,0,
1,0,0,0,
1,1,1,1,
1,1,1,0,5.0
1,0,1,0,
1,0,0,0,
1,0,0,0,
1,0,1,0,
1,0,0,0,
1,0,0,0,
1,0,0,0,121.0
1,1,0,0,
1,1,1,1,26.0
1,0,1,0,
1,0,1,0,
1,1,0,1,64.0
1,0,1,0,15.0
0,0,0,0,2.0
1,0,1,0,7.0
1,0,1,0,
1,0,1,1,103.0
1,0,1,0,
1,0,1,0,
1,1,1,0,25.0
1,1,0,0,11.0
1,1,0,0,2.0
1,0,1,1,
1,0,0,1,16.0
1,0,0,0,
1,1,1,1,17.0
1,1,0,1,1.0
1,0,0,0,25.0
1,0,1,1,
1,0,0,1,
0,0,1,0,31.0
1,0,1,0,
1,0,1,0,
1,0,0,0,64.0
1,0,1,1,
1,0,1,1,
0,1,0,1,
1,0,1,0,23.0
1,0,1,0,39.0
1,0,1,1,15.0
1,1,1,1,7.0
1,1,0,0,63.0
1,0,1,0,48.0
1,0,1,1,
1,1,0,0,12.0
1,0,1,0,
1,0,1,0,17.0
0,0,1,0,2.0
1,0,1,0,
1,0,1,0,
1,0,1,1,34.0
1,0,1,1,43.0
1,0,1,0,253.0
1,0,0,0,36.0
1,1,0,0,
1,0,1,0,
1,0,0,0,407.0
1,1,1,0,19.0
1,0,1,1,30.0
1,1,1,0,19.0
1,1,0,0,7.0
1,0,1,1,256.0
1,0,0,0,
1,0,0,0,
1,1,1,0,2.0
1,1,1,1,
1,1,1,1,85.0
1,0,1,1,24.0
1,1,0,1,
1,0,1,1,
1,0,1,1,
1,0,1,0,173.0
1,0,1,0,
1,1,1,0,16.0
1,0,1,0,
1,0,1,1,26.0
1,1,1,0,3.0
1,0,1,1,
0,0,1,1,3.0
1,0,0,1,41.0
1,0,1,1,4.0
1,0,1,0,
1,1,1,1,
1,1,1,0,
1,1,0,0,10.0
1,1,1,1,9.0
1,1,1,0,2.0
1,1,1,1,221.0
1,0,0,0,
1,0,1,0,2.0
1,0,1,0,35.0
1,1,0,0,
1,0,0,0,
1,0,0,1,
1,0,1,0,5.0
1,1,1,1,43.0
1,1,0,0,5.0
0,0,1,0,
1,1,0,1,
0,0,1,0,
1,0,0,0,
0,0,0,0,423.0
1,0,0,0,
1,0,0,0,246.0
1,0,1,1,
1,0,0,0,78.0
1,0,1,0,
1,1,1,1,44.0
1,1,0,0,53.0
1,1,1,0,28.0
1,0,1,0,24.0
1,0,1,0,
1,0,1,1,25.0
1,0,0,0,62.0
1,1,0,1,14.0
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,1,1,0,5.0
1,0,1,1,5.0
1,0,0,0,
1,0,1,0,10.0
1,0,1,1,
1,0,0,0,
1,1,1,0,
1,0,1,0,19.0
1,1,0,0,5.0
1,0,0,0,14.0
1,0,1,0,1.0
1,1,1,0,8.0
1,0,1,1,34.0
1,0,1,1,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,254.0
1,0,1,1,29.0
1,0,0,0,
1,1,1,0,
1,1,1,0,75.0
1,1,1,0,28.0
1,1,1,1,
1,0,1,0,
1,0,0,0,9.0
1,0,1,0,1.0
1,1,0,0,16.0
0,0,1,0,
1,1,1,0,6.0
1,1,1,1,20.0
1,1,1,1,39.0
1,0,1,0,
1,0,1,1,418.0
1,0,1,0,17.0
0,1,1,1,
1,0,1,0,40.0
1,0,1,1,44.0
1,0,0,0,83.0
1,1,1,0,117.0
1,1,1,0,84.0
1,1,0,0,
1,1,1,1,22.0
1,1,1,0,14.0
1,0,1,0,
1,0,1,0,
1,0,1,0,3.0
1,0,1,0,
1,0,1,0,
1,0,0,1,
1,1,1,0,
1,1,0,0,42.0
1,0,1,0,38.0
1,0,0,0,218.0
1,0,1,1,11.0
1,1,1,0,138.0
1,1,1,1,
1,0,1,1,
1,0,1,0,43.0
1,0,1,0,
1,0,0,0,
1,0,1,1,34.0
0,0,1,0,2.0
1,1,1,0,
1,0,0,1,25.0
1,1,1,0,134.0
1,1,1,0,1.0
1,0,1,1,55.0
1,0,1,0,
1,1,0,1,47.0
1,0,0,1,
1,1,1,0,2.0
1,1,1,0,43.0
1,0,0,0,
1,0,1,1,
1,1,1,0,2.0
1,1,1,0,14.0
1,1,1,1,
1,0,1,0,
1,0,1,0,110.0
1,0,0,0,75.0
1,0,1,1,
1,1,1,0,1.0
1,0,1,0,18.0
1,1,1,0,1.0
1,0,1,1,
1,0,1,0,310.0
1,0,1,0,
1,0,0,0,157.0
1,0,1,0,
1,0,1,1,
1,1,1,1,61.0
1,0,1,1,16.0
1,0,1,0,
1,1,1,1,18.0
1,0,1,1,
1,1,1,1,87.0
1,1,1,0,6.0
1,0,1,0,68.0
1,1,1,0,
1,1,1,0,68.0
1,0,0,0,7.0
1,0,0,0,
1,0,0,0,68.0
1,0,0,1,
1,0,1,1,33.0
1,1,1,0,
0,0,1,0,12.0
1,0,1,1,
1,1,0,0,20.0
0,0,1,1,
1,0,1,0,19.0
1,1,0,0,
1,1,1,0,23.0
1,0,1,0,
1,0,0,1,344.0
1,1,1,0,1.0
1,0,1,0,2.0
1,0,0,0,7.0
1,0,1,0,
1,1,1,0,
1,0,0,0,
1,1,1,1,16.0
1,0,1,0,
1,0,1,0,
1,0,1,1,123.0
1,1,1,0,
1,0,1,1,19.0
1,0,0,1,
1,0,0,1,30.0
1,1,1,0,
1,0,1,0,
1,0,1,1,
1,0,1,0,43.0
1,0,1,1,9.0
1,1,0,0,11.0
1,0,1,1,
1,0,0,0,
1,0,1,1,32.0
1,0,0,0,
1,0,1,0,16.0
1,1,1,0,83.0
1,1,1,0,12.0
1,0,1,0,
1,1,0,1,167.0
0,0,1,0,64.0
1,0,1,0,
1,0,0,1,
1,0,0,1,
0,0,1,0,65.0
1,0,1,0,121.0
0,1,1,1,37.0
1,1,1,1,16.0
1,0,1,0,99.0
1,1,1,0,15.0
1,0,1,0,18.0
1,1,0,0,1.0
1,1,1,0,42.0
1,1,1,1,16.0
1,1,0,0,20.0
1,0,0,0,
1,0,0,0,
0,0,1,0,24.0
1,0,0,0,243.0
1,0,0,0,
1,1,1,0,11.0
1,0,1,0,
1,1,1,0,7.0
1,0,0,0,
1,0,1,0,6.0
1,0,1,1,5.0
1,0,1,1,
1,1,1,0,78.0
1,0,1,1,
1,0,0,0,17.0
1,0,1,0,82.0
1,0,0,0,7.0
1,1,0,0,101.0
1,0,1,0,61.0
1,0,1,1,
1,0,1,1,23.0
1,1,1,1,123.0
1,0,1,0,
1,0,1,0,
1,1,0,0,
1,1,0,1,
0,0,1,1,
1,0,0,0,
1,1,0,1,
1,1,1,0,9.0
1,1,1,0,2.0
1,0,0,0,
1,1,0,0,
1,1,0,0,
1,0,1,0,
1,0,0,0,14.0
1,1,1,1,9.0
1,0,1,0,54.0
1,1,1,1,34.0
1,1,1,0,90.0
1,0,0,1,4.0
1,0,1,0,150.0
1,1,1,0,38.0
1,0,1,1,22.0
1,0,0,1,
1,0,0,0,
1,0,1,0,
1,1,1,0,27.0
1,0,1,0,1.0
1,0,1,0,34.0
1,0,1,0,28.0
1,1,1,0,
1,1,1,1,51.0
1,1,1,1,15.0
1,1,0,1,8.0
1,0,0,0,55.0
1,1,1,0,14.0
1,1,1,0,11.0
1,0,0,1,82.0
1,0,1,1,20.0
1,1,0,0,46.0
1,1,1,0,6.0
0,0,0,1,
1,0,1,1,
1,0,1,0,
1,0,1,0,
1,1,0,0,7.0
1,0,1,0,114.0
1,1,0,1,15.0
1,1,0,0,23.0
1,0,0,0,
1,0,1,0,
1,0,1,1,5.0
1,0,0,1,
1,1,1,0,44.0
1,0,1,0,
1,0,1,0,1.0
1,0,1,1,
1,0,1,1,431.0
1,0,0,0,57.0
1,0,0,0,
1,0,1,0,97.0
1,0,1,0,708.0
1,0,1,0,14.0
1,1,0,1,
1,1,1,0,8.0
1,1,0,1,9.0
0,0,1,0,
1,0,1,0,1.0
1,0,0,1,
1,1,1,0,44.0
1,0,1,0,
1,0,1,0,
1,0,1,1,4.0
1,0,1,0,
1,1,1,1,
1,0,1,0,
1,0,1,0,
1,0,1,0,20.0
1,0,0,0,5.0
1,0,1,0,
1,1,1,0,37.0
1,1,1,0,5.0
0,0,1,0,
1,0,0,0,32.0
1,0,1,0,124.0
1,1,1,1,20.0
1,0,0,0,13.0
1,1,1,1,
0,0,1,1,
1,0,1,0,25.0
1,0,1,0,17.0
1,0,0,0,
1,1,0,0,17.0
1,0,1,1,10.0
1,0,1,0,
1,0,0,1,15.0
1,1,1,0,
1,1,1,1,6.0
1,0,1,0,22.0
1,1,1,1,45.0
1,1,1,0,23.0
1,0,0,0,130.0
1,0,1,0,57.0
1,1,1,0,22.0
1,0,1,0,
1,0,0,0,
1,0,1,1,
1,1,0,0,10.0
1,0,1,0,
1,0,0,0,74.0
1,1,1,0,
1,1,1,1,48.0
1,0,0,0,
0,0,1,0,
1,1,1,0,52.0
1,0,1,1,
1,1,0,0,13.0
1,1,1,1,31.0
1,0,1,0,24.0
1,0,1,1,
1,0,0,0,65.0
1,0,0,0,
1,1,1,1,
1,1,1,1,4.0
1,0,1,0,
1,1,1,1,98.0
1,0,1,0,
1,0,1,1,32.0
1,1,1,0,
1,0,1,0,
1,0,1,1,
1,0,1,1,
1,1,1,1,25.0
1,1,0,0,1.0
1,0,0,1,
1,0,0,0,
1,0,1,1,50.0
1,1,0,1,76.0
1,0,1,0,25.0
1,1,1,1,5.0
1,0,1,0,1.0
1,1,1,0,11.0
1,1,1,0,
1,1,1,1,60.0
1,0,0,0,212.0
1,0,1,1,5.0
1,1,1,0,74.0
1,0,0,1,23.0
1,0,1,0,37.0
1,0,1,0,2.0
1,0,1,1,
1,1,1,0,28.0
1,0,1,0,
1,0,1,1,31.0
1,0,1,1,
1,0,1,0,
1,0,1,0,151.0
1,1,1,0,26.0
1,0,1,0,51.0
1,1,1,0,67.0
1,0,1,0,259.0
1,0,1,1,2.0
1,1,1,0,4.0
1,1,1,1,4.0
1,0,1,0,
1,1,1,0,
1,1,1,0,25.0
1,1,1,0,23.0
0,0,1,0,9.0
1,0,1,1,
1,0,1,0,330.0
1,0,1,0,
1,0,1,0,34.0
1,0,1,0,52.0
1,1,1,0,
1,0,0,0,
1,0,1,0,5.0
1,0,1,0,8.0
1,0,1,0,1.0
1,1,1,0,2.0
1,0,0,0,24.0
1,0,1,0,79.0
1,0,1,0,3.0
1,0,0,0,
1,0,1,1,
1,0,1,1,
1,0,1,1,
1,0,0,0,12.0
1,0,0,1,
1,1,1,1,104.0
1,0,1,0,
1,0,1,1,
1,0,1,1,87.0
1,1,0,1,
1,1,0,0,
1,1,1,0,42.0
1,0,0,0,
1,0,1,0,
1,0,1,0,16.0
1,0,1,1,25.0
1,0,1,0,47.0
1,0,0,1,
1,0,0,1,
1,1,1,0,
1,1,1,0,7.0
1,1,0,0,
1,1,0,0,
1,0,0,1,35.0
1,1,1,0,
1,0,1,0,
1,0,1,0,9.0
1,1,1,0,38.0
1,1,1,1,23.0
1,1,1,0,106.0
1,0,1,0,3.0
1,0,1,0,
1,0,1,1,
1,0,0,0,48.0
1,0,0,0,2.0
0,0,1,0,
1,1,1,1,23.0
1,0,1,0,
1,0,0,0,159.0
1,0,1,0,
1,0,0,0,88.0
1,0,1,0,433.0
1,1,0,1,8.0
0,0,1,0,38.0
1,1,1,0,16.0
1,1,1,0,22.0
1,0,1,0,
1,0,1,1,
0,0,1,0,11.0
1,0,1,1,54.0
1,0,1,0,
1,1,0,0,
1,0,1,0,133.0
1,0,1,1,
1,1,1,0,3.0
1,0,1,0,
1,0,1,0,
1,0,1,1,48.0
1,0,0,1,525.0
1,1,1,0,
1,0,1,0,
1,0,0,0,39.0
1,1,0,0,15.0
1,1,1,0,1.0
1,0,1,0,2.0
1,0,1,0,5.0
1,1,1,1,9.0
1,1,0,0,73.0
0,1,0,0,57.0
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,1,1,0,23.0
1,0,1,1,
1,0,1,0,
1,1,1,0,37.0
1,1,1,0,8.0
1,1,0,0,1.0
1,1,1,0,28.0
1,1,1,0,
1,0,0,0,87.0
1,1,1,1,24.0
1,1,1,0,23.0
1,1,1,1,
1,0,0,0,
1,1,1,1,13.0
1,1,1,0,7.0
0,0,1,0,
1,1,1,0,4.0
0,0,1,1,1.0
1,0,1,1,311.0
1,0,1,0,38.0
1,1,1,0,18.0
1,0,1,0,54.0
1,1,1,0,
1,0,1,0,
1,1,1,0,1.0
1,1,0,0,51.0
1,1,1,0,
1,0,0,0,
1,0,1,0,28.0
1,1,1,0,
1,0,0,0,7.0
1,0,1,1,69.0
1,1,1,1,
1,0,1,0,
1,0,0,0,
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,1,1,0,7.0
1,1,1,0,11.0
1,1,1,0,15.0
1,1,0,0,16.0
1,0,0,0,
1,1,0,0,4.0
0,0,1,0,297.0
1,0,1,0,86.0
1,0,0,0,
1,1,0,0,85.0
1,0,1,0,243.0
1,0,1,0,
1,1,1,1,40.0
1,0,1,0,
0,0,1,0,4.0
1,0,1,1,
1,0,1,0,
1,0,1,0,19.0
1,1,1,0,1.0
1,0,1,1,
1,0,1,1,164.0
1,0,1,0,
1,1,1,1,54.0
1,0,0,1,149.0
1,1,1,0,76.0
1,1,1,1,
1,1,1,1,
1,1,0,1,7.0
1,1,1,1,
1,0,1,0,
1,0,0,0,
0,0,1,0,122.0
1,1,0,0,32.0
1,1,1,0,53.0
1,0,0,0,14.0
1,1,1,1,30.0
1,0,0,0,
1,0,1,0,3.0
1,1,1,0,6.0
1,1,1,0,
1,0,1,0,
1,0,1,0,33.0
1,1,0,0,75.0
1,1,1,1,6.0
1,0,1,0,18.0
1,1,1,0,33.0
1,0,1,0,38.0
1,1,1,0,9.0
1,0,1,0,
1,1,1,0,
1,1,0,0,
1,0,1,0,3.0
1,1,1,0,32.0
1,0,1,0,
1,1,0,0,39.0
1,1,1,1,2.0
1,0,1,1,77.0
1,0,1,1,101.0
1,0,1,0,193.0
1,0,0,1,
1,0,1,1,
1,0,1,0,55.0
1,1,0,0,52.0
1,1,1,0,38.0
1,1,1,1,
1,1,1,1,7.0
1,0,1,1,
1,0,1,1,
1,0,0,0,
1,1,1,0,63.0
1,1,1,0,6.0
0,0,1,0,50.0
0,0,0,0,40.0
1,0,1,0,11.0
1,0,1,0,190.0
1,0,1,0,26.0
1,0,1,0,85.0
1,0,1,0,109.0
1,0,1,0,11.0
1,0,1,1,
1,0,1,0,
1,1,0,1,24.0
1,1,1,0,12.0
1,0,0,0,
1,1,1,0,31.0
0,0,1,0,
1,1,1,0,1.0
1,0,0,0,481.0
0,0,1,0,5.0
1,0,0,0,
1,1,1,0,105.0
1,1,1,0,10.0
1,1,0,0,2.0
1,1,1,0,
1,0,1,1,25.0
1,1,1,0,16.0
1,1,1,0,
1,0,1,0,21.0
1,0,0,0,28.0
1,1,1,1,22.0
1,0,1,1,8.0
1,0,1,0,32.0
1,1,1,0,
1,1,1,1,65.0
1,0,0,0,
1,1,1,0,
1,0,1,1,21.0
1,0,0,0,
1,1,0,0,
1,0,0,0,
1,1,1,0,204.0
1,1,1,1,102.0
1,1,0,0,
1,1,1,0,137.0
1,0,1,0,13.0
1,0,0,1,36.0
1,1,1,1,22.0
1,0,0,0,85.0
1,0,0,1,23.0
1,0,1,1,54.0
1,0,1,1,123.0
1,1,0,1,
1,0,0,1,
1,0,0,0,140.0
1,0,0,0,
1,1,1,1,13.0
1,0,1,0,11.0
1,1,1,1,23.0
1,0,1,0,184.0
1,0,1,1,
1,1,1,1,21.0
1,1,1,0,
1,0,1,0,
1,0,1,0,
1,0,1,0,
1,0,0,0,
1,1,1,0,
1,0,1,0,
1,1,0,0,19.0
1,0,1,1,77.0
1,0,0,0,21.0
1,0,0,0,27.0
1,1,0,0,38.0
1,0,0,0,
1,0,0,0,
1,0,1,0,41.0
1,0,0,0,46.0
1,0,1,1,38.0
1,1,1,0,
1,0,0,0,414.0
1,0,1,0,50.0
1,0,1,0,
1,0,1,0,115.0
1,0,1,0,18.0
1,0,0,0,23.0
1,0,1,0,
1,0,0,0,
1,0,1,0,59.0
1,0,1,0,20.0
1,0,1,1,294.0
1,0,1,1,423.0
1,0,1,1,
0,0,0,0,
1,1,1,1,60.0
1,1,1,1,47.0
1,1,1,1,
1,0,1,0,
1,0,1,0,
1,1,0,0,3.0
1,0,1,0,
1,1,1,1,
1,0,0,0,45.0
1,0,1,0,30.0
0,0,1,0,
1,0,1,0,4.0
1,0,1,0,
1,0,0,0,
1,0,1,1,
1,0,0,1,
1,1,1,0,
1,1,0,0,4.0
1,0,1,0,
1,0,0,0,
1,1,1,1,1.0
0,0,1,1,69.0
1,1,1,0,32.0
1,0,1,0,101.0
1,0,1,0,
1,0,1,0,
1,1,1,1,3.0
1,1,1,1,
1,0,1,0,
1,0,0,0,162.0
1,1,1,0,
0,0,0,1,311.0
1,0,1,0,26.0
1,0,1,0,39.0
1,1,1,1,7.0
1,0,0,0,
1,0,1,1,10.0
1,0,0,0,7.0
1,0,1,0,8.0
1,0,0,0,
1,0,1,0,
1,0,1,0,
1,0,1,1,1.0
1,0,0,1,34.0
1,0,1,0,22.0
1,0,1,0,
1,1,1,0,
1,1,1,0,14.0
1,0,0,1,117.0
1,0,1,1,6.0
1,1,1,0,60.0
1,0,0,0,11.0
1,0,1,0,57.0
1,0,1,0,74.0
1,1,0,0,2.0
1,1,0,0,
1,0,1,0,344.0
1,0,1,0,
1,0,0,0,6.0
1,0,1,1,61.0
1,0,1,1,8.0
1,1,1,1,18.0
1,0,0,0,
1,1,1,0,143.0
1,1,1,1,
1,0,1,0,
1,0,0,0,
1,1,1,0,10.0
1,1,0,0,50.0
1,1,0,0,
1,1,1,0,7.0
1,1,1,0,
1,1,1,0,
1,0,0,1,9.0
1,0,1,0,
1,0,1,0,
1,0,0,0,
